,title,link,published,Category
40,"Politique - Didier Parakian : ""Je veux faire de Marseille la capitale de l'euro-méditerranée"" - Le Méridional",https://news.google.com/rss/articles/CBMihAFodHRwczovL2xlbWVyaWRpb25hbC5jb20vaW5kZXgucGhwLzIwMjMvMDgvMDkvcG9saXRpcXVlLWRpZGllci1wYXJha2lhbi1qZS12ZXV4LWZhaXJlLWRlLW1hcnNlaWxsZS1sYS1jYXBpdGFsZS1kZS1sZXVyby1tZWRpdGVycmFuZS_SAYgBaHR0cHM6Ly9sZW1lcmlkaW9uYWwuY29tL2luZGV4LnBocC8yMDIzLzA4LzA5L3BvbGl0aXF1ZS1kaWRpZXItcGFyYWtpYW4tamUtdmV1eC1mYWlyZS1kZS1tYXJzZWlsbGUtbGEtY2FwaXRhbGUtZGUtbGV1cm8tbWVkaXRlcnJhbmUvP2FtcA?oc=5,"Wed, 09 Aug 2023 09:00:00 GMT",politique
41,Politique de la ville : « Nous mesurons aujourd'hui combien il est ... - Le Monde,https://news.google.com/rss/articles/CBMizwFodHRwczovL3d3dy5sZW1vbmRlLmZyL2lkZWVzL2FydGljbGUvMjAyMy8wOC8wOC9wb2xpdGlxdWUtZGUtbGEtdmlsbGUtbm91cy1tZXN1cm9ucy1hdWpvdXJkLWh1aS1jb21iaWVuLWlsLWVzdC1wbHVzLWZhY2lsZS1kLWFnaXItc3VyLWxlLWJhdGktcXVlLXN1ci1sZS1wZXVwbGVtZW50LWV0LWxlcy1wcmF0aXF1ZXMtc29jaWFsZXNfNjE4NDgyNV8zMjMyLmh0bWzSAQA?oc=5,"Tue, 08 Aug 2023 13:00:02 GMT",politique
42,"On regarde ou pas ? Sous contrôle, la comédie politique d'Arte - VL.",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vdmwtbWVkaWEuZnIvb24tcmVnYXJkZS1vdS1wYXMtc291cy1jb250cm9sZS1sYS1jb21lZGllLXBvbGl0aXF1ZS1kYXJ0ZS_SAQA?oc=5,"Wed, 09 Aug 2023 16:07:20 GMT",politique
43,Ce que Barbie dit sur la politique canadienne - La Presse,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmxhcHJlc3NlLmNhL2FjdHVhbGl0ZXMvY2hyb25pcXVlcy8yMDIzLTA4LTA4L2NlLXF1ZS1iYXJiaWUtZGl0LXN1ci1sYS1wb2xpdGlxdWUtY2FuYWRpZW5uZS5waHDSAQA?oc=5,"Tue, 08 Aug 2023 23:45:00 GMT",politique
44,Prononcé le 7 août 2023 - Laurence Boone 07082023 Politique ... - Vie publique.fr,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnZpZS1wdWJsaXF1ZS5mci9kaXNjb3Vycy8yOTA2NjUtbGF1cmVuY2UtYm9vbmUtMDcwODIwMjMtcG9saXRpcXVlLWV0cmFuZ2VyZdIBAA?oc=5,"Mon, 07 Aug 2023 12:00:00 GMT",politique
45,Pourquoi la politique étrangère de l'Algérie devrait être plus modérée - Middle East Eye,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5taWRkbGVlYXN0ZXllLm5ldC9mci9vcGluaW9uZnIvZGlwbG9tYXRpZS1hbGdlcmllLWluZmx1ZW5jZS1hY3RldXItcmVnaW9uYWwtcGFsZXN0aW5lLXN5cmllLWxpZ3VlLWFyYWJlLXJ1c3NpZS1ndWVycmUtdWtyYWluZdIBAA?oc=5,"Wed, 09 Aug 2023 06:27:00 GMT",politique
46,Jérusalem : Un Parti Politique Veut Mettre En Circulation Des Bus ... - i24NEWS en Français,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5pMjRuZXdzLnR2L2ZyL2FjdHUvaXNyYWVsL3BvbGl0aXF1ZS8xNjkxNTkwNTQ4LWplcnVzYWxlbS11bi1wYXJ0aS1wb2xpdGlxdWUtdmV1dC1tZXR0cmUtZW4tY2lyY3VsYXRpb24tZGVzLWJ1cy1sZS1zaGFiYmF00gEA?oc=5,"Wed, 09 Aug 2023 15:05:38 GMT",politique
47,«Les Soulèvements de la Terre au cœur des contradictions de l ... - L'Opinion,https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5sb3Bpbmlvbi5mci9wb2xpdGlxdWUvbGVzLXNvdWxldmVtZW50cy1kZS1sYS10ZXJyZS1hdS1jJUM1JTkzdXItZGVzLWNvbnRyYWRpY3Rpb25zLWRlLWxlY29sb2dpZS1wb2xpdGlxdWUtbGEtY2hyb25pcXVlLWRlLWdpbGxlcy1zYXZhcnnSAQA?oc=5,"Wed, 09 Aug 2023 09:53:42 GMT",politique
48,Droit naturel et républicanisme : horizon politique et historique de l ... - Fabula,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmZhYnVsYS5vcmcvYWN0dWFsaXRlcy8xMTU0NDgvZHJvaXQtbmF0dXJlbC1ldC1yZXB1YmxpY2FuaXNtZS1ob3Jpem9uLXBvbGl0aXF1ZS1ldC1oaXN0b3JpcXVlLWRlLmh0bWzSAQA?oc=5,"Mon, 07 Aug 2023 17:46:08 GMT",politique
49,Biden au chevet du Grand Canyon pour vanter sa politique climat - L'Obs,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3Lm5vdXZlbG9icy5jb20vbW9uZGUvMjAyMzA4MDcuQUZQMjQzNC9iaWRlbi1hdS1jaGV2ZXQtZHUtZ3JhbmQtY2FueW9uLXBvdXItdmFudGVyLXNhLXBvbGl0aXF1ZS1jbGltYXQuaHRtbNIBAA?oc=5,"Mon, 07 Aug 2023 21:05:11 GMT",politique
50,"La trahison politique, une boisson chocolat-menthe qui se boit ... - GEO",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3Lmdlby5mci9nZW9wb2xpdGlxdWUvbGEtdHJhaGlzb24tcG9saXRpcXVlLXVuZS1ib2lzc29uLWNob2NvbGF0LW1lbnRoZS1xdWktc2UtYm9pdC1nbGFjZWUtZW4tdGhhaWxhbmRlLTIxNjA0NtIBAA?oc=5,"Sat, 05 Aug 2023 19:16:00 GMT",politique
51,"Inflation, JDD, ""l'intiative politique d'ampleur"" voulue par Emmanuel ... - franceinfo",https://news.google.com/rss/articles/CBMitQFodHRwczovL3d3dy5mcmFuY2V0dmluZm8uZnIvcmVwbGF5LXJhZGlvLzhoMzAtZmF1dmVsbGUtZGVseS9pbmZsYXRpb24tamRkLWwtaW50aWF0aXZlLXBvbGl0aXF1ZS1kLWFtcGxldXItdm91bHVlLXBhci1lbW1hbnVlbC1tYWNyb24tbGUtOGgzMC1mcmFuY2VpbmZvLWRlLXJpY2hhcmQtcmFtb3NfNTk1NTM3Ny5odG1s0gEA?oc=5,"Tue, 08 Aug 2023 06:46:46 GMT",politique
52,"En conflit politique, l'Algérie et le Maroc se livrent une guéguerre ... - www.econostrum.info",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vZWNvbm9zdHJ1bS5pbmZvL2NvbmZsaXQtbGFsZ2VyaWUtbWFyb2MtZ3VlZ3VlcnJlLWVjb25vbWlxdWUv0gEA?oc=5,"Wed, 09 Aug 2023 15:37:14 GMT",politique
53,"""Un piège pour diviser"" la Nupes : Aurélien Taché fustige l'""initiative ... - Actu Orange",https://news.google.com/rss/articles/CBMitQFodHRwczovL2FjdHUub3JhbmdlLmZyL3BvbGl0aXF1ZS91bi1waWVnZS1wb3VyLWRpdmlzZXItbGEtbnVwZXMtYXVyZWxpZW4tdGFjaGUtZnVzdGlnZS1sLWluaXRpYXRpdmUtcG9saXRpcXVlLWQtYW1wbGV1ci1zYW5zLWxmaS12b3VsdWUtcGFyLWVtbWFudWVsLW1hY3Jvbi1tYWdpYy1DTlQwMDAwMDI2aWFmMy5odG1s0gEA?oc=5,"Wed, 09 Aug 2023 09:17:00 GMT",politique
54,La Chine condamne fortement la visite d'un homme politique ... - 新华网,https://news.google.com/rss/articles/CBMiTGh0dHA6Ly9mcmVuY2gueGluaHVhbmV0LmNvbS8yMDIzMDgwOS9kMWI0NDBjZTAzMjA0MzhiYjZhNmRkYWQxMzNmN2RkZi9jLmh0bWzSAQA?oc=5,"Wed, 09 Aug 2023 13:21:00 GMT",politique
55,"Violences sexuelles en politique : ""Il faut une solution globale ... - France Inter",https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5yYWRpb2ZyYW5jZS5mci9mcmFuY2VpbnRlci92aW9sZW5jZXMtc2V4dWVsbGVzLWVuLXBvbGl0aXF1ZS1pbC1mYXV0LXVuZS1zb2x1dGlvbi1nbG9iYWxlLXRyYW5zcGFydGlzYW5lLWV0LWEtdG91cy1sZXMtZWNoZWxvbnMtMzcwOTIwMdIBAA?oc=5,"Thu, 03 Aug 2023 08:00:25 GMT",politique
56,États-Unis : bataille politique autour de la gestion des migrants - franceinfo,https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5mcmFuY2V0dmluZm8uZnIvbW9uZGUvdXNhL21pZ3JhbnRzLWF1eC1ldGF0cy11bmlzL2V0YXRzLXVuaXMtYmF0YWlsbGUtcG9saXRpcXVlLWF1dG91ci1kZS1sYS1nZXN0aW9uLWRlcy1taWdyYW50c181OTkxMzExLmh0bWzSAQA?oc=5,"Sat, 05 Aug 2023 14:03:55 GMT",politique
57,:l'invité politique du lundi 7 août 2023 - franceinfo,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmZyYW5jZXR2aW5mby5mci9yZXBsYXktbWFnYXppbmUvZnJhbmNlaW5mby9sLWludml0ZS1wb2xpdGlxdWUvbC1pbnZpdGUtcG9saXRpcXVlLWR1LWx1bmRpLTctYW91dC0yMDIzXzU5OTQxODIuaHRtbNIBAA?oc=5,"Mon, 07 Aug 2023 07:34:03 GMT",politique
58,Industrie des biotech : le forcing politique – Inf'OGM - Inf'OGM,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmluZm9nbS5vcmcvb2dtLWxlLWZvcmNpbmctcG9saXRpcXVlLWRlLWwtaW5kdXN0cmllLWRlcy1iaW90ZWNo0gEA?oc=5,"Tue, 08 Aug 2023 10:01:09 GMT",politique
59,"Les squatteurs médiatiques du mois d'août : « L'été, c'est une bonne ... - Le Parisien",https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5sZXBhcmlzaWVuLmZyL3BvbGl0aXF1ZS9sZXMtc3F1YXR0ZXVycy1tZWRpYXRpcXVlcy1kdS1tb2lzLWRhb3V0LWxldGUtY2VzdC11bmUtYm9ubmUtcmFtcGUtZGUtbGFuY2VtZW50LTA5LTA4LTIwMjMtVE1BVE9WVDNEUkdUVkhCS1FJRFVVR1oyS0UucGhw0gGhAWh0dHBzOi8vd3d3LmxlcGFyaXNpZW4uZnIvYW1wL3BvbGl0aXF1ZS9sZXMtc3F1YXR0ZXVycy1tZWRpYXRpcXVlcy1kdS1tb2lzLWRhb3V0LWxldGUtY2VzdC11bmUtYm9ubmUtcmFtcGUtZGUtbGFuY2VtZW50LTA5LTA4LTIwMjMtVE1BVE9WVDNEUkdUVkhCS1FJRFVVR1oyS0UucGhw?oc=5,"Wed, 09 Aug 2023 18:01:00 GMT",politique
60,"Politique. Le rappeur Médine, invité vedette (et controversé) d'EELV ... - JSL - le Journal de Saone et Loire",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmxlanNsLmNvbS9wb2xpdGlxdWUvMjAyMy8wOC8wOC9sZS1yYXBwZXVyLW1lZGluZS1pbnZpdGUtdmVkZXR0ZS0oZXQtY29udHJvdmVyc2UpLWQtZWVsdi1ldC1kZS1sZmnSAXFodHRwczovL3d3dy5sZWpzbC5jb20vYW1wL3BvbGl0aXF1ZS8yMDIzLzA4LzA4L2xlLXJhcHBldXItbWVkaW5lLWludml0ZS12ZWRldHRlLShldC1jb250cm92ZXJzZSktZC1lZWx2LWV0LWRlLWxmaQ?oc=5,"Tue, 08 Aug 2023 14:46:00 GMT",politique
61,TOUT COMPRENDRE. Migrants en détresse et politique migratoire ... - Midi Libre,https://news.google.com/rss/articles/CBMiqwFodHRwczovL3d3dy5taWRpbGlicmUuZnIvMjAyMy8wOC8wNy90b3V0LWNvbXByZW5kcmUtbWlncmFudHMtZW4tZGV0cmVzc2UtZXQtcG9saXRpcXVlLW1pZ3JhdG9pcmUtcXVlLXNlLXBhc3NlLXQtaWwtZGFucy1sZS1kZXNlcnQtZW50cmUtbGEtbGlieWUtZXQtbGEtdHVuaXNpZS0xMTM4MzI0OS5waHDSAQA?oc=5,"Mon, 07 Aug 2023 15:02:00 GMT",politique
62,Conseil de Politique Nucléaire. | Élysée - Elysee.fr,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmVseXNlZS5mci9lbW1hbnVlbC1tYWNyb24vMjAyMy8wNy8xOS9jb25zZWlsLWRlLXBvbGl0aXF1ZS1udWNsZWFpcmUtMdIBAA?oc=5,"Wed, 19 Jul 2023 07:00:00 GMT",politique
63,Coup d'État au Niger : Rhissa Ag Boula crée un Conseil de la ... - Jeune Afrique,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5qZXVuZWFmcmlxdWUuY29tLzE0NzE4MzUvcG9saXRpcXVlL2NvdXAtZGV0YXQtYXUtbmlnZXItcmhpc3NhLWFnLWJvdWxhLWNyZWUtdW4tY29uc2VpbC1kZS1sYS1yZXNpc3RhbmNlLXBvdXItbGEtcmVwdWJsaXF1ZS_SAQA?oc=5,"Wed, 09 Aug 2023 10:05:13 GMT",politique
64,"«L'arc républicain», un espace politique à géométrie variable - Le Figaro",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmxlZmlnYXJvLmZyL3BvbGl0aXF1ZS9sLWFyYy1yZXB1YmxpY2Fpbi11bi1lc3BhY2UtcG9saXRpcXVlLWEtZ2VvbWV0cmllLXZhcmlhYmxlLTIwMjMwODAx0gEA?oc=5,"Tue, 01 Aug 2023 07:00:00 GMT",politique
65,Adoption des orientations de la politique de coopération ... - France diplomatie,https://news.google.com/rss/articles/CBMimwJodHRwczovL3d3dy5kaXBsb21hdGllLmdvdXYuZnIvZnIvcG9saXRpcXVlLWV0cmFuZ2VyZS1kZS1sYS1mcmFuY2UvZGV2ZWxvcHBlbWVudC9ldmVuZW1lbnRzLWV0LWFjdHVhbGl0ZXMtc3VyLWxlLXRoZW1lLWR1LWRldmVsb3BwZW1lbnQvZXZlbmVtZW50cy1ldC1hY3R1YWxpdGVzLXN1ci1sZS10aGVtZS1kdS1kZXZlbG9wcGVtZW50LTIwMjMvYXJ0aWNsZS9hZG9wdGlvbi1kZXMtb3JpZW50YXRpb25zLWRlLWxhLXBvbGl0aXF1ZS1kZS1jb29wZXJhdGlvbi1pbnRlcm5hdGlvbmFsZS1ldC1kZS1s0gEA?oc=5,"Tue, 01 Aug 2023 14:51:17 GMT",politique
66,«Impacter»: quand la novlangue économique envahit la politique - Le Figaro,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmxlZmlnYXJvLmZyL3BvbGl0aXF1ZS9pbXBhY3Rlci1xdWFuZC1sYS1ub3ZsYW5ndWUtZWNvbm9taXF1ZS1lbnZhaGl0LWxhLXBvbGl0aXF1ZS0yMDIzMDgwMdIBAA?oc=5,"Tue, 01 Aug 2023 07:00:00 GMT",politique
67,Politique. La directrice générale de l'Eurométropole quitte ... - DNA - Dernières Nouvelles d'Alsace,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5kbmEuZnIvcG9saXRpcXVlLzIwMjMvMDgvMDgvbGEtZGlyZWN0cmljZS1nZW5lcmFsZS1kZS1sLWV1cm9tZXRyb3BvbGUtcXVpdHRlLXN0cmFzYm91cmctcG91ci1sYS1yZWdpb24tYXV2ZXJnbmUtcmhvbmUtYWxwZXPSAYsBaHR0cHM6Ly93d3cuZG5hLmZyL2FtcC9wb2xpdGlxdWUvMjAyMy8wOC8wOC9sYS1kaXJlY3RyaWNlLWdlbmVyYWxlLWRlLWwtZXVyb21ldHJvcG9sZS1xdWl0dGUtc3RyYXNib3VyZy1wb3VyLWxhLXJlZ2lvbi1hdXZlcmduZS1yaG9uZS1hbHBlcw?oc=5,"Tue, 08 Aug 2023 15:33:00 GMT",politique
68,"Nous industrialisons notre politique de reconversion interne (Laurence Lezier, La Poste) - AEF info",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmFlZmluZm8uZnIvZGVwZWNoZS82OTU4NzAtbm91cy1pbmR1c3RyaWFsaXNvbnMtbm90cmUtcG9saXRpcXVlLWRlLXJlY29udmVyc2lvbi1pbnRlcm5lLWxhdXJlbmNlLWxlemllci1sYS1wb3N0ZdIBf2h0dHBzOi8vd3d3LmFlZmluZm8uZnIvZGVwZWNoZS82OTU4NzAtbm91cy1pbmR1c3RyaWFsaXNvbnMtbm90cmUtcG9saXRpcXVlLWRlLXJlY29udmVyc2lvbi1pbnRlcm5lLWxhdXJlbmNlLWxlemllci1sYS1wb3N0ZS9hbXA?oc=5,"Tue, 08 Aug 2023 12:32:00 GMT",politique
69,"Au Mali, Salif Keïta démissionne du Conseil national de transition - Jeune Afrique",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmpldW5lYWZyaXF1ZS5jb20vMTQ3MTg5NC9wb2xpdGlxdWUvYXUtbWFsaS1zYWxpZi1rZWl0YS1kZW1pc3Npb25uZS1kdS1jb25zZWlsLW5hdGlvbmFsLWRlLXRyYW5zaXRpb24v0gEA?oc=5,"Wed, 09 Aug 2023 13:27:15 GMT",politique
70,"Politique. Cyril Moreau, nouveau secrétaire général à la préfecture ... - Le Dauphiné Libéré",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmxlZGF1cGhpbmUuY29tL3BvbGl0aXF1ZS8yMDIzLzA4LzA4L2N5cmlsLW1vcmVhdS1ub3V2ZWF1LXNlY3JldGFpcmUtZ2VuZXJhbC1hLWxhLXByZWZlY3R1cmUtZGUtbGEtZHJvbWXSAXdodHRwczovL3d3dy5sZWRhdXBoaW5lLmNvbS9hbXAvcG9saXRpcXVlLzIwMjMvMDgvMDgvY3lyaWwtbW9yZWF1LW5vdXZlYXUtc2VjcmV0YWlyZS1nZW5lcmFsLWEtbGEtcHJlZmVjdHVyZS1kZS1sYS1kcm9tZQ?oc=5,"Tue, 08 Aug 2023 15:04:00 GMT",politique
71,ÉDITO. Entre une discrète visite à Marseille et la dissolution de ... - franceinfo,https://news.google.com/rss/articles/CBMiuQFodHRwczovL3d3dy5mcmFuY2V0dmluZm8uZnIvcmVwbGF5LXJhZGlvL2wtZWRpdG8tcG9saXRpcXVlL2VkaXRvLWVudHJlLXVuZS1kaXNjcmV0ZS12aXNpdGUtYS1tYXJzZWlsbGUtZXQtbGEtZGlzc29sdXRpb24tZGUtY2l2aXRhcy1nZXJhbGQtZGFybWFuaW4tbmUtcHJlbmQtcGFzLWRlLXZhY2FuY2VzXzU5NTkyMDUuaHRtbNIBAA?oc=5,"Wed, 09 Aug 2023 07:54:44 GMT",politique
72,Emmanuel Macron et le pape François : une relation politique et ... - Europe 1,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmV1cm9wZTEuZnIvcG9saXRpcXVlL2VtbWFudWVsLW1hY3Jvbi1ldC1sZS1wYXBlLWZyYW5jb2lzLXVuZS1yZWxhdGlvbi1wb2xpdGlxdWUtZXQtc3Bpcml0dWVsbGUtNDE5NzQxMtIBdmh0dHBzOi8vd3d3LmV1cm9wZTEuZnIvcG9saXRpcXVlL2VtbWFudWVsLW1hY3Jvbi1ldC1sZS1wYXBlLWZyYW5jb2lzLXVuZS1yZWxhdGlvbi1wb2xpdGlxdWUtZXQtc3Bpcml0dWVsbGUtNDE5NzQxMi5hbXA?oc=5,"Sun, 06 Aug 2023 07:07:10 GMT",politique
73,Allemagne : les succès de l'extrême droite perturbent la stratégie ... - Le Point,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5sZXBvaW50LmZyL21vbmRlL2FsbGVtYWduZS1sZXMtc3VjY2VzLWRlLWwtZXh0cmVtZS1kcm9pdGUtcGVydHVyYmVudC1sYS1zdHJhdGVnaWUtZGVzLWNvbnNlcnZhdGV1cnMtMDktMDgtMjAyMy0yNTMxMDMxXzI0LnBocNIBHmh0dHBzOi8vYW1wLmxlcG9pbnQuZnIvMjUzMTAzMQ?oc=5,"Wed, 09 Aug 2023 04:45:00 GMT",politique
74,"Trop d'argent dépensé dans les banlieues ? Non, selon la ... - 20 Minutes",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LjIwbWludXRlcy5mci9lY29ub21pZS80MDQ4NTEwLTIwMjMwODA5LXRyb3AtYXJnZW50LWRlcGVuc2UtYmFubGlldWVzLW5vbi1zZWxvbi1wcmVzaWRlbnRlLWFucnUtY2F0aGVyaW5lLXZhdXRyaW7SASRodHRwczovL20uMjBtaW51dGVzLmZyL2FtcC9hLzQwNDg1MTA?oc=5,"Wed, 09 Aug 2023 14:07:09 GMT",politique
75,Zoom revient sur sa politique d'entrainement de son IA avec les ... - Begeek.fr,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJlZ2Vlay5mci96b29tLXJldmllbnQtc3VyLXNhLXBvbGl0aXF1ZS1kZW50cmFpbmVtZW50LWRlLXNvbi1pYS1hdmVjLWxlcy1kb25uZWVzLWRlLXNlcy1jbGllbnRzLTM4NTMzOdIBAA?oc=5,"Tue, 08 Aug 2023 11:00:00 GMT",politique
76,Geneviève de Fontenay est morte : Retour sur un engagement ... - Le HuffPost,https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5odWZmaW5ndG9ucG9zdC5mci9wb2xpdGlxdWUvYXJ0aWNsZS9nZW5ldmlldmUtZGUtZm9udGVuYXktZXN0LW1vcnRlLXJldG91ci1zdXItdW4tZW5nYWdlbWVudC1wb2xpdGlxdWUtdG91cy1hemltdXRzLWRlLWxhZ3VpbGxlci1hLXBoaWxpcHBvdF8yMjEzNTEuaHRtbNIBAA?oc=5,"Wed, 02 Aug 2023 11:34:40 GMT",politique
77,États-Unis : le débat autour de l'âge avancé du personnel politique ... - Europe 1,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmV1cm9wZTEuZnIvaW50ZXJuYXRpb25hbC9ldGF0cy11bmlzLWxlLWRlYmF0LWF1dG91ci1kZS1sYWdlLWF2YW5jZS1kdS1wZXJzb25uZWwtcG9saXRpcXVlLXBlcnNpc3RlLTQxOTczMDnSAXpodHRwczovL3d3dy5ldXJvcGUxLmZyL2ludGVybmF0aW9uYWwvZXRhdHMtdW5pcy1sZS1kZWJhdC1hdXRvdXItZGUtbGFnZS1hdmFuY2UtZHUtcGVyc29ubmVsLXBvbGl0aXF1ZS1wZXJzaXN0ZS00MTk3MzA5LmFtcA?oc=5,"Sat, 05 Aug 2023 05:57:28 GMT",politique
78,"« Borgen, le pouvoir et la gloire », la série politique danoise culte ... - ActuMédias Outre-Mer",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vYWN0dS1tZWRpYXMuaW5mby8yMDIzLzA4L2Jvcmdlbi1sZS1wb3V2b2lyLWV0LWxhLWdsb2lyZS1sYS1zZXJpZS1wb2xpdGlxdWUtZGFub2lzZS1jdWx0ZS1yZXZpZW50LXN1ci1hcnRlLmh0bWzSAQA?oc=5,"Wed, 09 Aug 2023 05:57:33 GMT",politique
79,"Affaire Hedi : le policier maintenu en détention, la classe politique ... - Europe 1",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmV1cm9wZTEuZnIvcG9saXRpcXVlL2FmZmFpcmUtaGVkaS1sZS1wb2xpY2llci1tYWludGVudS1lbi1kZXRlbnRpb24tbGEtY2xhc3NlLXBvbGl0aXF1ZS1kaXZpc2VlLTQxOTcxNzDSAXdodHRwczovL3d3dy5ldXJvcGUxLmZyL3BvbGl0aXF1ZS9hZmZhaXJlLWhlZGktbGUtcG9saWNpZXItbWFpbnRlbnUtZW4tZGV0ZW50aW9uLWxhLWNsYXNzZS1wb2xpdGlxdWUtZGl2aXNlZS00MTk3MTcwLmFtcA?oc=5,"Fri, 04 Aug 2023 05:54:31 GMT",politique
80,Guadeloupe : Des élus d'Outre-mer affichent une unité politique ... - 20 Minutes,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LjIwbWludXRlcy5mci9wb2xpdGlxdWUvNDA0NzU3MS0yMDIzMDczMS1ndWFkZWxvdXBlLWVsdXMtb3V0cmUtbWVyLWFmZmljaGVudC11bml0ZS1wb2xpdGlxdWUtdm9sb250ZS1jaGFuZ2VtZW500gEkaHR0cHM6Ly9tLjIwbWludXRlcy5mci9hbXAvYS80MDQ3NTcx?oc=5,"Mon, 31 Jul 2023 07:00:00 GMT",politique
81,Sénégal : on vous explique la crise politique après le placement en ... - franceinfo,https://news.google.com/rss/articles/CBMixQFodHRwczovL3d3dy5mcmFuY2V0dmluZm8uZnIvbW9uZGUvYWZyaXF1ZS9zZW5lZ2FsL3NlbmVnYWwtb24tdm91cy1leHBsaXF1ZS1sYS1jcmlzZS1wb2xpdGlxdWUtYXByZXMtbGUtcGxhY2VtZW50LWVuLWRldGVudGlvbi1kZS1sLW9wcG9zYW50LW91c21hbmUtc29ua28tZXQtbGEtZGlzc29sdXRpb24tZGUtc29uLXBhcnRpXzU5ODM3NzIuaHRtbNIBAA?oc=5,"Tue, 01 Aug 2023 07:00:00 GMT",politique
82,« Le contexte politique ralentit la production régionale d'asperges et ... - FreshPlaza.fr,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmZyZXNocGxhemEuZnIvYXJ0aWNsZS85NTQ4MDQyL2xlLWNvbnRleHRlLXBvbGl0aXF1ZS1yYWxlbnRpdC1sYS1wcm9kdWN0aW9uLXJlZ2lvbmFsZS1kLWFzcGVyZ2VzLWV0LWRlLWZyYWlzZXMv0gEA?oc=5,"Tue, 08 Aug 2023 11:00:00 GMT",politique
83,"""Il est temps que la mairie mène une politique courageuse"" - Mediabask Actu",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3Lm1lZGlhYmFzay5ldXMvZXUvaW5mb19tYnNrLzIwMjMwODA3L2lsLWVzdC10ZW1wcy1xdWUtbGEtbWFpcmllLW1lbmUtdW5lLXBvbGl0aXF1ZS1jb3VyYWdldXNl0gFsaHR0cHM6Ly93d3cubWVkaWFiYXNrLmV1cy9ldS9pbmZvX21ic2svYW1wLzIwMjMwODA3L2lsLWVzdC10ZW1wcy1xdWUtbGEtbWFpcmllLW1lbmUtdW5lLXBvbGl0aXF1ZS1jb3VyYWdldXNl?oc=5,"Mon, 07 Aug 2023 05:30:00 GMT",politique
84,Toul. Intelligence artificielle : quand ChatGPT se trompe sur les ... - Est Républicain,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmVzdHJlcHVibGljYWluLmZyL3BvbGl0aXF1ZS8yMDIzLzA4LzA5L2wtaW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1icm91aWxsZS1sLWVjaGlxdWllci1wb2xpdGlxdWXSAXFodHRwczovL3d3dy5lc3RyZXB1YmxpY2Fpbi5mci9hbXAvcG9saXRpcXVlLzIwMjMvMDgvMDkvbC1pbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlLWJyb3VpbGxlLWwtZWNoaXF1aWVyLXBvbGl0aXF1ZQ?oc=5,"Wed, 09 Aug 2023 15:00:00 GMT",politique
